,x,y,width,height,rotate
34462,-96.0,298.7,1.8,1.8,18.0
34463,-96.0,301.3,1.8,1.8,18.0
34464,-96.0,304.0,2.0,2.0,18.0
34465,-96.0,306.7,2.0,2.0,17.0
34466,-96.0,309.3,2.1,2.1,17.0
34467,-96.0,312.0,2.1,2.1,17.0
34468,-96.0,314.7,2.0,2.0,17.0
34469,-96.0,317.3,2.0,2.0,17.0
34470,-96.0,320.0,1.8,1.8,17.0
34471,-96.0,322.7,1.8,1.8,17.0
34472,-96.0,325.3,1.4,1.4,16.0
34473,-96.0,328.0,1.4,1.4,16.0
34474,-96.0,330.7,0.8,0.8,16.0
34475,-96.0,333.3,0.8,0.8,16.0
34476,-96.0,336.0,0.3,0.3,16.0
34477,-96.0,338.7,0.3,0.3,16.0
34478,-96.0,341.3,0.8,0.8,16.0
34479,-96.0,344.0,0.8,0.8,16.0
34480,-96.0,346.7,1.4,1.4,15.0
34481,-96.0,349.3,1.4,1.4,15.0
34482,-96.0,352.0,1.8,1.8,15.0
34483,-96.0,354.7,1.8,1.8,15.0
34484,-96.0,357.3,2.0,2.0,15.0
34485,-96.0,360.0,2.1,2.1,15.0
34486,-96.0,362.7,2.1,2.1,15.0
34487,-96.0,365.3,2.0,2.0,15.0
34488,-96.0,368.0,2.0,2.0,15.0
34489,-96.0,370.7,1.8,1.8,15.0
34490,-96.0,373.3,1.8,1.8,14.0
34491,-96.0,376.0,1.4,1.4,14.0
34492,-96.0,378.7,1.4,1.4,14.0
34493,-96.0,381.3,0.8,0.8,14.0
34494,-96.0,384.0,0.8,0.8,14.0
34495,-96.0,386.7,0.3,0.3,14.0
34496,-96.0,389.3,0.3,0.3,14.0
34497,-96.0,392.0,0.8,0.8,14.0
34498,-96.0,394.7,0.8,0.8,14.0
34499,-96.0,397.3,1.4,1.4,14.0
34500,-93.3,-400.0,1.4,1.4,167.0
34501,-93.3,-397.3,1.4,1.4,167.0
34502,-93.3,-394.7,0.8,0.8,167.0
34503,-93.3,-392.0,0.8,0.8,167.0
34504,-93.3,-389.3,0.3,0.3,167.0
34505,-93.3,-386.7,0.3,0.3,166.0
34506,-93.3,-384.0,0.8,0.8,166.0
34507,-93.3,-381.3,0.8,0.8,166.0
34508,-93.3,-378.7,1.4,1.4,166.0
34509,-93.3,-376.0,1.8,1.8,166.0
34510,-93.3,-373.3,1.8,1.8,166.0
34511,-93.3,-370.7,2.0,2.0,166.0
34512,-93.3,-368.0,2.0,2.0,166.0
34513,-93.3,-365.3,2.1,2.1,166.0
34514,-93.3,-362.7,2.1,2.1,166.0
34515,-93.3,-360.0,2.0,2.0,165.0
34516,-93.3,-357.3,2.0,2.0,165.0
34517,-93.3,-354.7,1.8,1.8,165.0
34518,-93.3,-352.0,1.8,1.8,165.0
34519,-93.3,-349.3,1.4,1.4,165.0
34520,-93.3,-346.7,1.4,1.4,165.0
34521,-93.3,-344.0,0.8,0.8,165.0
34522,-93.3,-341.3,0.8,0.8,165.0
34523,-93.3,-338.7,0.3,0.3,165.0
34524,-93.3,-336.0,0.3,0.3,164.0
34525,-93.3,-333.3,0.8,0.8,164.0
34526,-93.3,-330.7,0.8,0.8,164.0
34527,-93.3,-328.0,1.4,1.4,164.0
34528,-93.3,-325.3,1.4,1.4,164.0
34529,-93.3,-322.7,1.8,1.8,164.0
34530,-93.3,-320.0,1.8,1.8,164.0
34531,-93.3,-317.3,2.0,2.0,164.0
34532,-93.3,-314.7,2.0,2.0,163.0
34533,-93.3,-312.0,2.1,2.1,163.0
34534,-93.3,-309.3,2.1,2.1,163.0
34535,-93.3,-306.7,2.0,2.0,163.0
34536,-93.3,-304.0,2.0,2.0,163.0
34537,-93.3,-301.3,1.8,1.8,163.0
34538,-93.3,-298.7,1.8,1.8,163.0
34539,-93.3,-296.0,1.4,1.4,163.0
34540,-93.3,-293.3,1.4,1.4,162.0
34541,-93.3,-290.7,0.8,0.8,162.0
34542,-93.3,-288.0,0.8,0.8,162.0
34543,-93.3,-285.3,0.3,0.3,162.0
34544,-93.3,-282.7,0.3,0.3,162.0
34545,-93.3,-280.0,0.8,0.8,162.0
34546,-93.3,-277.3,0.8,0.8,161.0
34547,-93.3,-274.7,1.4,1.4,161.0
34548,-93.3,-272.0,1.4,1.4,161.0
34549,-93.3,-269.3,1.8,1.8,161.0
34550,-93.3,-266.7,1.8,1.8,161.0
34551,-93.3,-264.0,2.0,2.0,161.0
34552,-93.3,-261.3,2.1,2.1,160.0
34553,-93.3,-258.7,2.1,2.1,160.0
34554,-93.3,-256.0,2.0,2.0,160.0
34555,-93.3,-253.3,2.0,2.0,160.0
34556,-93.3,-250.7,1.8,1.8,160.0
34557,-93.3,-248.0,1.8,1.8,159.0
34558,-93.3,-245.3,1.4,1.4,159.0
34559,-93.3,-242.7,1.4,1.4,159.0
34560,-93.3,-240.0,0.8,0.8,159.0
34561,-93.3,-237.3,0.8,0.8,159.0
34562,-93.3,-234.7,0.8,0.8,158.0
34563,-93.3,-232.0,0.3,0.3,158.0
34564,-93.3,-229.3,0.3,0.3,158.0
34565,-93.3,-226.7,0.8,0.8,158.0
34566,-93.3,-224.0,0.8,0.8,157.0
34567,-93.3,-221.3,1.4,1.4,157.0
34568,-93.3,-218.7,1.4,1.4,157.0
34569,-93.3,-216.0,1.8,1.8,157.0
34570,-93.3,-213.3,1.8,1.8,156.0
34571,-93.3,-210.7,2.0,2.0,156.0
34572,-93.3,-208.0,2.0,2.0,156.0
34573,-93.3,-205.3,2.1,2.1,156.0
34574,-93.3,-202.7,2.1,2.1,155.0
34575,-93.3,-200.0,2.0,2.0,155.0
34576,-93.3,-197.3,2.0,2.0,155.0
34577,-93.3,-194.7,1.8,1.8,154.0
34578,-93.3,-192.0,1.8,1.8,154.0
34579,-93.3,-189.3,1.4,1.4,154.0
34580,-93.3,-186.7,1.4,1.4,153.0
34581,-93.3,-184.0,0.8,0.8,153.0
34582,-93.3,-181.3,0.8,0.8,153.0
34583,-93.3,-178.7,0.3,0.3,152.0
34584,-93.3,-176.0,0.3,0.3,152.0
34585,-93.3,-173.3,0.8,0.8,152.0
34586,-93.3,-170.7,0.8,0.8,151.0
34587,-93.3,-168.0,1.4,1.4,151.0
34588,-93.3,-165.3,1.4,1.4,151.0
34589,-93.3,-162.7,1.4,1.4,150.0
34590,-93.3,-160.0,1.8,1.8,150.0
34591,-93.3,-157.3,1.8,1.8,149.0
34592,-93.3,-154.7,2.0,2.0,149.0
34593,-93.3,-152.0,2.0,2.0,148.0
34594,-93.3,-149.3,2.1,2.1,148.0
34595,-93.3,-146.7,2.1,2.1,148.0
34596,-93.3,-144.0,2.0,2.0,147.0
34597,-93.3,-141.3,2.0,2.0,147.0
34598,-93.3,-138.7,1.8,1.8,146.0
34599,-93.3,-136.0,1.8,1.8,146.0
34600,-93.3,-133.3,1.8,1.8,145.0
34601,-93.3,-130.7,1.4,1.4,144.0
34602,-93.3,-128.0,1.4,1.4,144.0
34603,-93.3,-125.3,0.8,0.8,143.0
34604,-93.3,-122.7,0.8,0.8,143.0
34605,-93.3,-120.0,0.3,0.3,142.0
34606,-93.3,-117.3,0.3,0.3,142.0
34607,-93.3,-114.7,0.3,0.3,141.0
34608,-93.3,-112.0,0.8,0.8,140.0
34609,-93.3,-109.3,0.8,0.8,140.0
34610,-93.3,-106.7,1.4,1.4,139.0
34611,-93.3,-104.0,1.4,1.4,138.0
34612,-93.3,-101.3,1.4,1.4,137.0
34613,-93.3,-98.7,1.8,1.8,137.0
34614,-93.3,-96.0,1.8,1.8,136.0
34615,-93.3,-93.3,2.0,2.0,135.0
34616,-93.3,-90.7,2.0,2.0,134.0
34617,-93.3,-88.0,2.0,2.0,133.0
34618,-93.3,-85.3,2.1,2.1,132.0
34619,-93.3,-82.7,2.1,2.1,132.0
34620,-93.3,-80.0,2.1,2.1,131.0
34621,-93.3,-77.3,2.0,2.0,130.0
34622,-93.3,-74.7,2.0,2.0,129.0
34623,-93.3,-72.0,2.0,2.0,128.0
34624,-93.3,-69.3,1.8,1.8,127.0
34625,-93.3,-66.7,1.8,1.8,126.0
34626,-93.3,-64.0,1.8,1.8,124.0
34627,-93.3,-61.3,1.4,1.4,123.0
34628,-93.3,-58.7,1.4,1.4,122.0
34629,-93.3,-56.0,1.4,1.4,121.0
34630,-93.3,-53.3,0.8,0.8,120.0
34631,-93.3,-50.7,0.8,0.8,119.0
34632,-93.3,-48.0,0.8,0.8,117.0
34633,-93.3,-45.3,0.8,0.8,116.0
34634,-93.3,-42.7,0.8,0.8,115.0
34635,-93.3,-40.0,0.3,0.3,113.0
34636,-93.3,-37.3,0.3,0.3,112.0
34637,-93.3,-34.7,0.3,0.3,110.0
34638,-93.3,-32.0,0.3,0.3,109.0
34639,-93.3,-29.3,0.3,0.3,107.0
34640,-93.3,-26.7,0.8,0.8,106.0
34641,-93.3,-24.0,0.8,0.8,104.0
34642,-93.3,-21.3,0.8,0.8,103.0
34643,-93.3,-18.7,0.8,0.8,101.0
34644,-93.3,-16.0,0.8,0.8,100.0
34645,-93.3,-13.3,0.8,0.8,98.0
34646,-93.3,-10.7,0.8,0.8,97.0
34647,-93.3,-8.0,0.8,0.8,95.0
34648,-93.3,-5.3,0.8,0.8,93.0
34649,-93.3,-2.7,0.8,0.8,92.0
34650,-93.3,0.0,0.8,0.8,90.0
34651,-93.3,2.7,0.8,0.8,88.0
34652,-93.3,5.3,0.8,0.8,87.0
34653,-93.3,8.0,0.8,0.8,85.0
34654,-93.3,10.7,0.8,0.8,83.0
34655,-93.3,13.3,0.8,0.8,82.0
34656,-93.3,16.0,0.8,0.8,80.0
34657,-93.3,18.7,0.8,0.8,79.0
34658,-93.3,21.3,0.8,0.8,77.0
34659,-93.3,24.0,0.8,0.8,76.0
34660,-93.3,26.7,0.8,0.8,74.0
34661,-93.3,29.3,0.3,0.3,73.0
34662,-93.3,32.0,0.3,0.3,71.0
34663,-93.3,34.7,0.3,0.3,70.0
34664,-93.3,37.3,0.3,0.3,68.0
34665,-93.3,40.0,0.3,0.3,67.0
34666,-93.3,42.7,0.8,0.8,65.0
34667,-93.3,45.3,0.8,0.8,64.0
34668,-93.3,48.0,0.8,0.8,63.0
34669,-93.3,50.7,0.8,0.8,61.0
34670,-93.3,53.3,0.8,0.8,60.0
34671,-93.3,56.0,1.4,1.4,59.0
34672,-93.3,58.7,1.4,1.4,58.0
34673,-93.3,61.3,1.4,1.4,57.0
34674,-93.3,64.0,1.8,1.8,56.0
34675,-93.3,66.7,1.8,1.8,54.0
34676,-93.3,69.3,1.8,1.8,53.0
34677,-93.3,72.0,2.0,2.0,52.0
34678,-93.3,74.7,2.0,2.0,51.0
34679,-93.3,77.3,2.0,2.0,50.0
34680,-93.3,80.0,2.1,2.1,49.0
34681,-93.3,82.7,2.1,2.1,48.0
34682,-93.3,85.3,2.1,2.1,48.0
34683,-93.3,88.0,2.0,2.0,47.0
34684,-93.3,90.7,2.0,2.0,46.0
34685,-93.3,93.3,2.0,2.0,45.0
34686,-93.3,96.0,1.8,1.8,44.0
34687,-93.3,98.7,1.8,1.8,43.0
34688,-93.3,101.3,1.4,1.4,43.0
34689,-93.3,104.0,1.4,1.4,42.0
34690,-93.3,106.7,1.4,1.4,41.0
34691,-93.3,109.3,0.8,0.8,40.0
34692,-93.3,112.0,0.8,0.8,40.0
34693,-93.3,114.7,0.3,0.3,39.0
34694,-93.3,117.3,0.3,0.3,38.0
34695,-93.3,120.0,0.3,0.3,38.0
34696,-93.3,122.7,0.8,0.8,37.0
34697,-93.3,125.3,0.8,0.8,37.0
34698,-93.3,128.0,1.4,1.4,36.0
34699,-93.3,130.7,1.4,1.4,36.0
34700,-93.3,133.3,1.8,1.8,35.0
34701,-93.3,136.0,1.8,1.8,34.0
34702,-93.3,138.7,1.8,1.8,34.0
34703,-93.3,141.3,2.0,2.0,33.0
34704,-93.3,144.0,2.0,2.0,33.0
34705,-93.3,146.7,2.1,2.1,32.0
34706,-93.3,149.3,2.1,2.1,32.0
34707,-93.3,152.0,2.0,2.0,32.0
34708,-93.3,154.7,2.0,2.0,31.0
34709,-93.3,157.3,1.8,1.8,31.0
34710,-93.3,160.0,1.8,1.8,30.0
34711,-93.3,162.7,1.4,1.4,30.0
34712,-93.3,165.3,1.4,1.4,29.0
34713,-93.3,168.0,1.4,1.4,29.0
34714,-93.3,170.7,0.8,0.8,29.0
34715,-93.3,173.3,0.8,0.8,28.0
34716,-93.3,176.0,0.3,0.3,28.0
34717,-93.3,178.7,0.3,0.3,28.0
34718,-93.3,181.3,0.8,0.8,27.0
34719,-93.3,184.0,0.8,0.8,27.0
34720,-93.3,186.7,1.4,1.4,27.0
34721,-93.3,189.3,1.4,1.4,26.0
34722,-93.3,192.0,1.8,1.8,26.0
34723,-93.3,194.7,1.8,1.8,26.0
34724,-93.3,197.3,2.0,2.0,25.0
34725,-93.3,200.0,2.0,2.0,25.0
34726,-93.3,202.7,2.1,2.1,25.0
34727,-93.3,205.3,2.1,2.1,24.0
34728,-93.3,208.0,2.0,2.0,24.0
34729,-93.3,210.7,2.0,2.0,24.0
34730,-93.3,213.3,1.8,1.8,24.0
34731,-93.3,216.0,1.8,1.8,23.0
34732,-93.3,218.7,1.4,1.4,23.0
34733,-93.3,221.3,1.4,1.4,23.0
34734,-93.3,224.0,0.8,0.8,23.0
34735,-93.3,226.7,0.8,0.8,22.0
34736,-93.3,229.3,0.3,0.3,22.0
34737,-93.3,232.0,0.3,0.3,22.0
34738,-93.3,234.7,0.8,0.8,22.0
34739,-93.3,237.3,0.8,0.8,21.0
34740,-93.3,240.0,0.8,0.8,21.0
34741,-93.3,242.7,1.4,1.4,21.0
34742,-93.3,245.3,1.4,1.4,21.0
34743,-93.3,248.0,1.8,1.8,21.0
34744,-93.3,250.7,1.8,1.8,20.0
34745,-93.3,253.3,2.0,2.0,20.0
34746,-93.3,256.0,2.0,2.0,20.0
34747,-93.3,258.7,2.1,2.1,20.0
34748,-93.3,261.3,2.1,2.1,20.0
34749,-93.3,264.0,2.0,2.0,19.0
34750,-93.3,266.7,1.8,1.8,19.0
34751,-93.3,269.3,1.8,1.8,19.0
34752,-93.3,272.0,1.4,1.4,19.0
34753,-93.3,274.7,1.4,1.4,19.0
34754,-93.3,277.3,0.8,0.8,19.0
34755,-93.3,280.0,0.8,0.8,18.0
34756,-93.3,282.7,0.3,0.3,18.0
34757,-93.3,285.3,0.3,0.3,18.0
34758,-93.3,288.0,0.8,0.8,18.0
34759,-93.3,290.7,0.8,0.8,18.0
34760,-93.3,293.3,1.4,1.4,18.0
34761,-93.3,296.0,1.4,1.4,17.0
34762,-93.3,298.7,1.8,1.8,17.0
34763,-93.3,301.3,1.8,1.8,17.0
34764,-93.3,304.0,2.0,2.0,17.0
34765,-93.3,306.7,2.0,2.0,17.0
34766,-93.3,309.3,2.1,2.1,17.0
34767,-93.3,312.0,2.1,2.1,17.0
34768,-93.3,314.7,2.0,2.0,17.0
34769,-93.3,317.3,2.0,2.0,16.0
34770,-93.3,320.0,1.8,1.8,16.0
34771,-93.3,322.7,1.8,1.8,16.0
34772,-93.3,325.3,1.4,1.4,16.0
34773,-93.3,328.0,1.4,1.4,16.0
34774,-93.3,330.7,0.8,0.8,16.0
34775,-93.3,333.3,0.8,0.8,16.0
34776,-93.3,336.0,0.3,0.3,16.0
34777,-93.3,338.7,0.3,0.3,15.0
34778,-93.3,341.3,0.8,0.8,15.0
34779,-93.3,344.0,0.8,0.8,15.0
34780,-93.3,346.7,1.4,1.4,15.0
34781,-93.3,349.3,1.4,1.4,15.0
34782,-93.3,352.0,1.8,1.8,15.0
34783,-93.3,354.7,1.8,1.8,15.0
34784,-93.3,357.3,2.0,2.0,15.0
34785,-93.3,360.0,2.0,2.0,15.0
34786,-93.3,362.7,2.1,2.1,14.0
34787,-93.3,365.3,2.1,2.1,14.0
34788,-93.3,368.0,2.0,2.0,14.0
34789,-93.3,370.7,2.0,2.0,14.0
34790,-93.3,373.3,1.8,1.8,14.0
34791,-93.3,376.0,1.8,1.8,14.0
34792,-93.3,378.7,1.4,1.4,14.0
34793,-93.3,381.3,0.8,0.8,14.0
34794,-93.3,384.0,0.8,0.8,14.0
34795,-93.3,386.7,0.3,0.3,14.0
34796,-93.3,389.3,0.3,0.3,13.0
34797,-93.3,392.0,0.8,0.8,13.0
34798,-93.3,394.7,0.8,0.8,13.0
34799,-93.3,397.3,1.4,1.4,13.0
34800,-90.7,-400.0,1.4,1.4,167.0
34801,-90.7,-397.3,1.4,1.4,167.0
34802,-90.7,-394.7,0.8,0.8,167.0
34803,-90.7,-392.0,0.3,0.3,167.0
34804,-90.7,-389.3,0.3,0.3,167.0
34805,-90.7,-386.7,0.8,0.8,167.0
34806,-90.7,-384.0,0.8,0.8,167.0
34807,-90.7,-381.3,1.4,1.4,167.0
34808,-90.7,-378.7,1.4,1.4,167.0
34809,-90.7,-376.0,1.8,1.8,166.0
34810,-90.7,-373.3,1.8,1.8,166.0
34811,-90.7,-370.7,2.0,2.0,166.0
34812,-90.7,-368.0,2.0,2.0,166.0
34813,-90.7,-365.3,2.1,2.1,166.0
34814,-90.7,-362.7,2.1,2.1,166.0
34815,-90.7,-360.0,2.0,2.0,166.0
34816,-90.7,-357.3,2.0,2.0,166.0
34817,-90.7,-354.7,1.8,1.8,166.0
34818,-90.7,-352.0,1.8,1.8,166.0
34819,-90.7,-349.3,1.4,1.4,165.0
34820,-90.7,-346.7,1.4,1.4,165.0
34821,-90.7,-344.0,0.8,0.8,165.0
34822,-90.7,-341.3,0.8,0.8,165.0
34823,-90.7,-338.7,0.3,0.3,165.0
34824,-90.7,-336.0,0.3,0.3,165.0
34825,-90.7,-333.3,0.8,0.8,165.0
34826,-90.7,-330.7,0.8,0.8,165.0
34827,-90.7,-328.0,1.4,1.4,165.0
34828,-90.7,-325.3,1.4,1.4,164.0
34829,-90.7,-322.7,1.8,1.8,164.0
34830,-90.7,-320.0,1.8,1.8,164.0
34831,-90.7,-317.3,2.0,2.0,164.0
34832,-90.7,-314.7,2.0,2.0,164.0
34833,-90.7,-312.0,2.1,2.1,164.0
34834,-90.7,-309.3,2.0,2.0,164.0
34835,-90.7,-306.7,2.0,2.0,164.0
34836,-90.7,-304.0,1.8,1.8,163.0
34837,-90.7,-301.3,1.8,1.8,163.0
34838,-90.7,-298.7,1.4,1.4,163.0
34839,-90.7,-296.0,1.4,1.4,163.0
34840,-90.7,-293.3,0.8,0.8,163.0
34841,-90.7,-290.7,0.8,0.8,163.0
34842,-90.7,-288.0,0.3,0.3,163.0
34843,-90.7,-285.3,0.3,0.3,162.0
34844,-90.7,-282.7,0.8,0.8,162.0
34845,-90.7,-280.0,0.8,0.8,162.0
34846,-90.7,-277.3,1.4,1.4,162.0
34847,-90.7,-274.7,1.4,1.4,162.0
34848,-90.7,-272.0,1.8,1.8,162.0
34849,-90.7,-269.3,1.8,1.8,161.0
34850,-90.7,-266.7,2.0,2.0,161.0
34851,-90.7,-264.0,2.0,2.0,161.0
34852,-90.7,-261.3,2.1,2.1,161.0
34853,-90.7,-258.7,2.1,2.1,161.0
34854,-90.7,-256.0,2.0,2.0,160.0
34855,-90.7,-253.3,2.0,2.0,160.0
34856,-90.7,-250.7,1.8,1.8,160.0
34857,-90.7,-248.0,1.8,1.8,160.0
34858,-90.7,-245.3,1.4,1.4,160.0
34859,-90.7,-242.7,1.4,1.4,160.0
34860,-90.7,-240.0,0.8,0.8,159.0
34861,-90.7,-237.3,0.8,0.8,159.0
34862,-90.7,-234.7,0.3,0.3,159.0
34863,-90.7,-232.0,0.3,0.3,159.0
34864,-90.7,-229.3,0.8,0.8,158.0
34865,-90.7,-226.7,0.8,0.8,158.0
34866,-90.7,-224.0,1.4,1.4,158.0
34867,-90.7,-221.3,1.4,1.4,158.0
34868,-90.7,-218.7,1.8,1.8,157.0
34869,-90.7,-216.0,1.8,1.8,157.0
34870,-90.7,-213.3,2.0,2.0,157.0
34871,-90.7,-210.7,2.0,2.0,157.0
34872,-90.7,-208.0,2.1,2.1,156.0
34873,-90.7,-205.3,2.1,2.1,156.0
34874,-90.7,-202.7,2.0,2.0,156.0
34875,-90.7,-200.0,2.0,2.0,156.0
34876,-90.7,-197.3,1.8,1.8,155.0
34877,-90.7,-194.7,1.8,1.8,155.0
34878,-90.7,-192.0,1.4,1.4,155.0
34879,-90.7,-189.3,1.4,1.4,154.0
34880,-90.7,-186.7,1.4,1.4,154.0
34881,-90.7,-184.0,0.8,0.8,154.0
34882,-90.7,-181.3,0.8,0.8,153.0
34883,-90.7,-178.7,0.3,0.3,153.0
34884,-90.7,-176.0,0.3,0.3,153.0
34885,-90.7,-173.3,0.8,0.8,152.0
34886,-90.7,-170.7,0.8,0.8,152.0
34887,-90.7,-168.0,1.4,1.4,152.0
34888,-90.7,-165.3,1.4,1.4,151.0
34889,-90.7,-162.7,1.8,1.8,151.0
34890,-90.7,-160.0,1.8,1.8,150.0
34891,-90.7,-157.3,2.0,2.0,150.0
34892,-90.7,-154.7,2.0,2.0,150.0
34893,-90.7,-152.0,2.1,2.1,149.0
34894,-90.7,-149.3,2.1,2.1,149.0
34895,-90.7,-146.7,2.0,2.0,148.0
34896,-90.7,-144.0,2.0,2.0,148.0
34897,-90.7,-141.3,2.0,2.0,147.0
34898,-90.7,-138.7,1.8,1.8,147.0
34899,-90.7,-136.0,1.8,1.8,146.0
34900,-90.7,-133.3,1.4,1.4,146.0
34901,-90.7,-130.7,1.4,1.4,145.0
34902,-90.7,-128.0,0.8,0.8,145.0
34903,-90.7,-125.3,0.8,0.8,144.0
34904,-90.7,-122.7,0.8,0.8,144.0
34905,-90.7,-120.0,0.3,0.3,143.0
34906,-90.7,-117.3,0.3,0.3,142.0
34907,-90.7,-114.7,0.8,0.8,142.0
34908,-90.7,-112.0,0.8,0.8,141.0
34909,-90.7,-109.3,1.4,1.4,140.0
34910,-90.7,-106.7,1.4,1.4,140.0
34911,-90.7,-104.0,1.4,1.4,139.0
34912,-90.7,-101.3,1.8,1.8,138.0
34913,-90.7,-98.7,1.8,1.8,137.0
34914,-90.7,-96.0,2.0,2.0,137.0
34915,-90.7,-93.3,2.0,2.0,136.0
34916,-90.7,-90.7,2.0,2.0,135.0
34917,-90.7,-88.0,2.1,2.1,134.0
34918,-90.7,-85.3,2.1,2.1,133.0
34919,-90.7,-82.7,2.1,2.1,132.0
34920,-90.7,-80.0,2.0,2.0,131.0
34921,-90.7,-77.3,2.0,2.0,130.0
34922,-90.7,-74.7,2.0,2.0,129.0
34923,-90.7,-72.0,1.8,1.8,128.0
34924,-90.7,-69.3,1.8,1.8,127.0
34925,-90.7,-66.7,1.8,1.8,126.0
34926,-90.7,-64.0,1.4,1.4,125.0
34927,-90.7,-61.3,1.4,1.4,124.0
34928,-90.7,-58.7,1.4,1.4,123.0
34929,-90.7,-56.0,0.8,0.8,122.0
34930,-90.7,-53.3,0.8,0.8,120.0
34931,-90.7,-50.7,0.8,0.8,119.0
34932,-90.7,-48.0,0.8,0.8,118.0
34933,-90.7,-45.3,0.3,0.3,117.0
34934,-90.7,-42.7,0.3,0.3,115.0
34935,-90.7,-40.0,0.3,0.3,114.0
34936,-90.7,-37.3,0.3,0.3,112.0
34937,-90.7,-34.7,0.8,0.8,111.0
34938,-90.7,-32.0,0.8,0.8,109.0
34939,-90.7,-29.3,0.8,0.8,108.0
34940,-90.7,-26.7,0.8,0.8,106.0
34941,-90.7,-24.0,0.8,0.8,105.0
34942,-90.7,-21.3,0.8,0.8,103.0
34943,-90.7,-18.7,0.8,0.8,102.0
34944,-90.7,-16.0,1.4,1.4,100.0
34945,-90.7,-13.3,1.4,1.4,98.0
34946,-90.7,-10.7,1.4,1.4,97.0
34947,-90.7,-8.0,1.4,1.4,95.0
34948,-90.7,-5.3,1.4,1.4,93.0
34949,-90.7,-2.7,1.4,1.4,92.0
34950,-90.7,0.0,1.4,1.4,90.0
34951,-90.7,2.7,1.4,1.4,88.0
34952,-90.7,5.3,1.4,1.4,87.0
34953,-90.7,8.0,1.4,1.4,85.0
34954,-90.7,10.7,1.4,1.4,83.0
34955,-90.7,13.3,1.4,1.4,82.0
34956,-90.7,16.0,1.4,1.4,80.0
34957,-90.7,18.7,0.8,0.8,78.0
34958,-90.7,21.3,0.8,0.8,77.0
34959,-90.7,24.0,0.8,0.8,75.0
34960,-90.7,26.7,0.8,0.8,74.0
34961,-90.7,29.3,0.8,0.8,72.0
34962,-90.7,32.0,0.8,0.8,71.0
34963,-90.7,34.7,0.8,0.8,69.0
34964,-90.7,37.3,0.3,0.3,68.0
34965,-90.7,40.0,0.3,0.3,66.0
34966,-90.7,42.7,0.3,0.3,65.0
34967,-90.7,45.3,0.3,0.3,63.0
34968,-90.7,48.0,0.8,0.8,62.0
34969,-90.7,50.7,0.8,0.8,61.0
34970,-90.7,53.3,0.8,0.8,60.0
34971,-90.7,56.0,0.8,0.8,58.0
34972,-90.7,58.7,1.4,1.4,57.0
34973,-90.7,61.3,1.4,1.4,56.0
34974,-90.7,64.0,1.4,1.4,55.0
34975,-90.7,66.7,1.8,1.8,54.0
34976,-90.7,69.3,1.8,1.8,53.0
34977,-90.7,72.0,1.8,1.8,52.0
34978,-90.7,74.7,2.0,2.0,51.0
34979,-90.7,77.3,2.0,2.0,50.0
34980,-90.7,80.0,2.0,2.0,49.0
34981,-90.7,82.7,2.1,2.1,48.0
34982,-90.7,85.3,2.1,2.1,47.0
34983,-90.7,88.0,2.1,2.1,46.0
34984,-90.7,90.7,2.0,2.0,45.0
34985,-90.7,93.3,2.0,2.0,44.0
34986,-90.7,96.0,2.0,2.0,43.0
34987,-90.7,98.7,1.8,1.8,43.0
34988,-90.7,101.3,1.8,1.8,42.0
34989,-90.7,104.0,1.4,1.4,41.0
34990,-90.7,106.7,1.4,1.4,40.0
34991,-90.7,109.3,1.4,1.4,40.0
34992,-90.7,112.0,0.8,0.8,39.0
34993,-90.7,114.7,0.8,0.8,38.0
34994,-90.7,117.3,0.3,0.3,38.0
34995,-90.7,120.0,0.3,0.3,37.0
34996,-90.7,122.7,0.8,0.8,36.0
34997,-90.7,125.3,0.8,0.8,36.0
34998,-90.7,128.0,0.8,0.8,35.0
34999,-90.7,130.7,1.4,1.4,35.0
35000,-90.7,133.3,1.4,1.4,34.0
35001,-90.7,136.0,1.8,1.8,34.0
35002,-90.7,138.7,1.8,1.8,33.0
35003,-90.7,141.3,2.0,2.0,33.0
35004,-90.7,144.0,2.0,2.0,32.0
35005,-90.7,146.7,2.0,2.0,32.0
35006,-90.7,149.3,2.1,2.1,31.0
35007,-90.7,152.0,2.1,2.1,31.0
35008,-90.7,154.7,2.0,2.0,30.0
35009,-90.7,157.3,2.0,2.0,30.0
35010,-90.7,160.0,1.8,1.8,30.0
35011,-90.7,162.7,1.8,1.8,29.0
35012,-90.7,165.3,1.4,1.4,29.0
35013,-90.7,168.0,1.4,1.4,28.0
35014,-90.7,170.7,0.8,0.8,28.0
35015,-90.7,173.3,0.8,0.8,28.0
35016,-90.7,176.0,0.3,0.3,27.0
35017,-90.7,178.7,0.3,0.3,27.0
35018,-90.7,181.3,0.8,0.8,27.0
35019,-90.7,184.0,0.8,0.8,26.0
35020,-90.7,186.7,1.4,1.4,26.0
35021,-90.7,189.3,1.4,1.4,26.0
35022,-90.7,192.0,1.4,1.4,25.0
35023,-90.7,194.7,1.8,1.8,25.0
35024,-90.7,197.3,1.8,1.8,25.0
35025,-90.7,200.0,2.0,2.0,24.0
35026,-90.7,202.7,2.0,2.0,24.0
35027,-90.7,205.3,2.1,2.1,24.0
35028,-90.7,208.0,2.1,2.1,24.0
35029,-90.7,210.7,2.0,2.0,23.0
35030,-90.7,213.3,2.0,2.0,23.0
35031,-90.7,216.0,1.8,1.8,23.0
